params,sse,elapsed_time_s,best_sse_so_far
"[34.76891109001918, 0.3671480734772929, 11.267833033623326, 36.049003217286256, 59.21180095858801, 0.5499745015691265, 0.9368795587473412, 0.05633080967788052, 0.6777556065154604, 0.036582826305463265, 0.5928671398769474, 657033.0548584198, 0.0005954339103420653, 306683.3926231068, 611583.152103944, 787357.5783833163, 8.008506296691765e-06, 7.665723648502537e-06, 3.794753765022798, 0.006200923991195421, 433137.47860989644]",93049669287.51982,1.0042541,93049669287.51982
"[15.55795615837756, 0.22136681799908922, 27.184383393904078, 4.145034865390779, 62.53005054491649, 0.634275984268768, 0.4120635749243959, 0.062167729529261896, 0.7207300375430278, 0.9762022325389169, 0.7448878964609719, 106493.1303932313, 0.0009237851207924342, 227188.56348842804, 691899.9651312846, 229745.46927388833, 2.9102998515237e-07, 8.429148826615457e-06, 2.6205632450456786, 0.008833336458226605, 327792.8886658251]",13158633.849944,1.06678104,13158633.849944
"[3.2643025864450315, 0.015504420011376693, 1.6088140989766524, 12.044364879097182, 47.48479956223095, 0.4611187768578235, 0.06740606868003415, 0.05834356382275649, 0.8871014003675574, 0.5751626737065452, 0.13082486388755513, 823314.0062725638, 0.0004379751163372798, 580568.371963435, 488209.94390245486, 524729.8654823225, 7.920642567175774e-06, 4.766005251588739e-06, 3.1845400686426353, 0.0006581211672062647, 307993.09726578573]",93671416071414.69,1.14001727,13158633.849944
"[26.035194568656678, 0.1673667029666692, 68.3005854088878, 23.440807726451705, 28.50147216722806, 0.5830623874602586, 0.525158709804737, 0.06347717763875789, 0.5580958186185393, 0.9198295348866508, 0.2794860133708833, 192759.95093287175, 0.0005540350803965018, 679896.3042413034, 857055.0383199563, 735828.6892580834, 8.912987197154012e-06, 2.147399787411289e-06, 2.874800509115864, 0.00677548434410322, 501857.1590643318]",13129595.51622363,1.26967096,13129595.51622363
"[16.09484121472651, 0.13691068432375725, 41.25091181082612, 1.7541085107805883, 95.51485174745024, 0.5245670767285614, 0.4873262056426639, 0.09414629530308859, 0.4422294839483238, 0.7593586168197477, 0.7736331850950207, 888059.8037761414, 0.00016861814397832196, 460784.00464511587, 860256.9189067604, 835105.102834082, 6.483743136282001e-06, 4.3185133450859966e-06, 3.989173793383591, 0.0016710552805980906, 196705.76998162636]",12737780.76110302,1.64862967,12737780.76110302
"[26.584389399588346, 0.2878450977238626, 71.95234068972937, 29.089897642517524, 33.04854546377982, 0.9468041910131135, 0.24008676921421498, 0.06556455093320954, 0.688576541985464, 0.6910416682375335, 0.6254628977816645, 81703.56510273095, 0.0008122529408840531, 746842.6131311302, 449161.7350567181, 873806.9097370224, 5.713588017717852e-06, 7.458309062330685e-06, 3.600258606258693, 0.007102783539443572, 150343.508191228]",13143098.45664068,1.92507648,12737780.76110302
"[45.33600280201754, 0.37735355121742264, 52.62851042053076, 8.81322967887279, 10.750292391254266, 0.7593356445871128, 0.7595635528540265, 0.08721711092592443, 0.3681768724356253, 0.8789767712239704, 0.2644044249420854, 675797.908567412, 0.0007906527910239545, 371458.58367492503, 51728.74360888206, 377163.5499069585, 1.6435082506391805e-06, 3.910206012566454e-06, 0.9620845009508188, 0.00821203727366231, 630882.9136498388]",13165019.48654139,2.62813568,12737780.76110302
"[7.716320235038786, 0.4316552793338837, 68.9295585025577, 44.53428510884528, 69.98072821621544, 0.05588464581140795, 0.3684597183577875, 0.05094228842884689, 0.46605109024164515, 0.7902919034345088, 0.6175880153771841, 575622.3807504082, 0.0002713730358297094, 683794.8708674693, 507354.626709178, 564402.1063224027, 4.907902074160478e-06, 5.6340626136319795e-06, 4.39747774146878, 0.00916009355448918, 268322.2350950211]",1163781.82618262,2.69326854,1163781.82618262
"[28.791681348947243, 0.1473593298534471, 45.355723550910845, 34.62750664824968, 87.98393912576338, 0.9322696656412579, 0.34798639333027176, 0.06645960022421273, 0.8154704897964885, 0.22472030146016295, 0.024003165495625957, 697376.6991065915, 0.0006384803321201074, 621541.9371148705, 342524.1068318017, 770977.6032133759, 4.495551219098927e-06, 8.06181688151981e-06, 2.3268809956953316, 0.009268655532520272, 705308.2127156327]",994085.18903905,3.34575033,994085.18903905
"[33.61779095096452, 0.25568093413969534, 81.77019245579933, 4.671346393279905, 68.16663891253414, 0.14970081094091164, 0.572531005153793, 0.09021038233122519, 0.5337254579375449, 0.26043833825941415, 0.8936768582804919, 721441.8375062032, 0.0003164867619280607, 272185.17888222844, 636916.6218087617, 177047.49784544384, 6.120685916845913e-06, 7.312282643561614e-06, 3.3976194628801917, 0.008589905796713013, 930924.5651414138]",12039467.18738227,3.47349524,994085.18903905
