params,sse,elapsed_time_s,best_sse_so_far
"[45.696077362164274, 0.0010134170641569705, 63.59207116665726, 14.743522440954656, 3.672835377937887, 0.387451820890577, 0.29704787348480083, 0.011076983865801061, 0.7842090126553546, 0.8963674439668472, 0.8187999789744889, 47311.022304604376, 0.00010647679108222417, 365612.68201747944, 624992.0219586794, 984466.5799766072, 4.406049521684904e-06, 6.0247130742705464e-06, 4.567001934675147, 0.003764092945379493, 37943.128326342245]",1944816819637.8364,0.51400638,1944816819637.8364
"[22.974054195104934, 0.43700036467665626, 88.07649741211824, 18.30233826200707, 48.01026006793134, 0.09448456034927964, 0.4167200390453908, 0.08551706600805391, 0.6583102352986647, 0.5099809529896042, 0.40354960227192943, 569925.0715386005, 0.00044369521877454544, 683111.3708233025, 508043.13336685405, 826322.0064302887, 8.700926949218998e-06, 1.6253782317928055e-06, 0.7630492513522352, 0.003538507668848185, 821214.5587923457]",13164962.90710453,0.59069109,13164962.90710453
"[34.27661438587566, 0.046218484519402483, 10.266680004726899, 16.96282338105588, 47.439419350987585, 0.30164267616837276, 0.9058730548606265, 0.01300737401707405, 0.44202348581575984, 0.6079779777346487, 0.3064134087407795, 246199.0696206938, 2.660194017204376e-05, 828515.1529090246, 801856.435299913, 546250.9177306684, 8.80332308634732e-06, 9.54145982986824e-06, 0.6527724685776567, 0.005580838338501956, 543281.174012116]",13155717.10199742,0.66466355,13155717.10199742
"[35.453756778434986, 0.03826063423139501, 67.09283167778878, 38.41576334243853, 68.22426294700757, 0.3469185022946167, 0.6216714600301768, 0.01815495248901483, 0.9475258411933571, 0.8626466374411198, 0.4093440740904493, 588724.9734577328, 0.000952033764223342, 40646.46323672135, 710989.7360348289, 894313.3782405552, 2.1932685506192834e-06, 8.981772896852663e-06, 2.978244244186497, 0.007965319677720942, 518242.6555680093]",50237360953.74988,0.73238301,13155717.10199742
"[6.4152388771689814, 0.08746149654346287, 39.92315247039385, 29.034070180373362, 58.89609249836897, 0.10142405090554263, 0.6048991247914935, 0.05728044834470396, 0.8818591480161564, 0.8811487292284272, 0.5470455227143822, 61988.54222365787, 0.00047394603588972846, 375873.38239451905, 611886.2524763275, 29954.30237434358, 2.7444166514081575e-06, 9.421276936556007e-06, 0.7919148387730006, 0.0013151409073654426, 197815.99159651127]",13037416.83256792,0.87470984,13037416.83256792
"[21.19669838086965, 0.2459179694290761, 65.45598171939112, 11.805051398161236, 97.99356467341458, 0.49855700631011995, 0.5325747048998368, 0.09350192737297561, 0.4758464351549123, 0.7190447357198995, 0.20549753195119538, 275507.35601043125, 0.0007162932852586197, 639025.1114204213, 936200.5329497581, 138748.9218328036, 4.339421622460736e-06, 6.820127802026909e-06, 4.038041579836604, 0.0031321993286753326, 444660.32293218456]",12845948.07764151,1.28400326,12845948.07764151
"[39.41368616796059, 0.23402918908987422, 18.493446239550412, 10.173574279421583, 19.72928385430045, 0.9133479518499666, 0.7368673597131504, 0.09970330306583841, 0.07853228893372508, 0.7548445085811254, 0.08790231801591591, 728695.0667831457, 3.840622596650796e-05, 789208.4581511512, 211014.98273836283, 257381.8262475658, 9.270089583137235e-06, 3.922803848430794e-06, 4.477103444312969, 0.0034474728047324686, 705681.3006896465]",11290497.28832826,1.35866761,11290497.28832826
"[16.183213615896868, 0.11504732039125608, 3.5013314381204066, 16.32388362831063, 11.579327400666868, 0.14550891632566723, 0.7849744904525281, 0.06588953269167912, 0.10843793381231012, 0.643645919571653, 0.5160018768635876, 280908.67697420093, 0.0006015589022522709, 596099.2915630051, 497778.4321703674, 308820.0610846055, 3.1036009099258934e-06, 1.757916688846158e-06, 2.5194589854770126, 0.008992545867234556, 341461.10367110424]",12067102.91328147,1.64278078,11290497.28832826
"[46.757804862934464, 0.3655597952658195, 46.49987642870417, 42.41890134685498, 56.836025048518934, 0.3360426576368175, 0.5818581492935803, 0.05399958718044343, 0.4665795154339947, 0.4380665007355879, 0.3779930933513388, 752414.0633444794, 0.00019109356431710716, 91593.91626687818, 923192.9145693239, 382704.9050899233, 9.869965714175055e-06, 7.685552691782416e-06, 3.3459563759379893, 0.0033505821077189028, 870818.3609406519]",10161193.57305564,1.7840178,10161193.57305564
"[44.4001237542716, 0.21430823184921244, 90.22009602409982, 26.637068156668857, 80.74025215551359, 0.3094721598658319, 0.1514975776783565, 0.04896207558413792, 0.5366102471054287, 0.47068841987538046, 0.04345818420597963, 971813.6525094514, 0.0006962868928034717, 23679.35816129292, 76031.11889135258, 784438.3237425245, 5.964431341868764e-06, 8.027545203695815e-06, 2.3278806429748586, 0.005993804505722376, 292516.18455711147]",6097656.07257206,2.01173329,6097656.07257206
"[18.25764941619677, 0.10206840203365035, 97.34837852183884, 43.777776524767596, 59.45710131776587, 0.538582173835588, 0.24427631221194832, 0.03613225153246482, 0.039515237538676064, 0.6859311495822353, 0.2506301813456741, 785810.9096386721, 0.0001599703372043597, 242520.49456759283, 656667.4907008393, 479277.0978005967, 4.292490919819596e-06, 7.907912042894528e-07, 3.7713236886944626, 0.00827269594330216, 530766.9622136775]",12873023.79819943,2.46806669,6097656.07257206
"[5.720135433001243, 0.44666029760956555, 79.21274472741348, 9.827448813501233, 19.995273135434793, 0.45143017942964475, 0.7942452555415019, 0.015957138617942943, 0.9208792179389862, 0.433066185734857, 0.7183159111167212, 250647.15004363869, 0.00013923719003840207, 406330.63444511394, 130684.84566461144, 845956.4943383675, 2.070460866712367e-06, 4.030313722412213e-06, 2.683795467652654, 0.007282628352838161, 746164.1961822105]",13161099.43133717,3.14919782,6097656.07257206
"[9.064995792621595, 0.41306542669200513, 9.337821220772682, 27.104557829103808, 37.285267247113666, 0.5682654593182724, 0.3110600113402709, 0.045397351169908416, 0.705904839326497, 0.6626077101698089, 0.47559972572600645, 797996.5827802221, 0.0009479898733875761, 808016.1948374392, 260159.00190368367, 977136.3373902665, 9.340131301778568e-06, 6.103356481708779e-07, 3.2472469464907086, 0.008114807366923367, 234864.6804958166]",2935071.77219912,3.28446794,2935071.77219912
"[4.394354332992314, 0.2527217171235032, 32.801556883136044, 35.31198335518207, 72.18658474726485, 0.7412453250062127, 0.16849174890133703, 0.032651185780743705, 0.36342136795968927, 0.5846069457532529, 0.09895045022751581, 348451.18259221275, 0.00023558769354136008, 919144.1786859091, 325347.8583395574, 584117.2131675154, 5.3727996773354835e-06, 2.6964458988928383e-06, 1.138506976507732, 0.004277357333221867, 794399.5630839664]",13164593.12631455,3.87328982,2935071.77219912
"[30.76389167355052, 0.07670514895244697, 53.61172903406429, 30.170794917119032, 16.25356877005263, 0.26756170826410897, 0.8964480054466909, 0.09824812920777137, 0.9891371194455147, 0.06075227201129584, 0.02403767694642424, 821135.256402177, 0.00012100753267671094, 851322.4714965675, 339493.09848503594, 202924.4744470505, 9.48082160728865e-06, 4.279145546823378e-06, 1.2953847704210522, 0.0036054598495058286, 773744.0186945063]",2655185.11739339,4.1417675,2655185.11739339
"[2.2275547258520487, 0.2934698949871373, 15.77541378545132, 14.009834472183659, 11.917214783814943, 0.8513315411345859, 0.012230671979441145, 0.08299561951112597, 0.6687464586967622, 0.2424258969160656, 0.17221718032309574, 70197.62129649014, 0.0008050947191182887, 6175.518195791479, 852864.5070890567, 795353.1538571047, 4.664029313063576e-06, 5.9674712436667e-06, 3.4927967257415324, 0.002052162966264104, 277651.2386778501]",46222204610.31792,4.6241498,2655185.11739339
"[20.054173708028394, 0.24168266923805062, 29.455887504611223, 49.61362379474657, 60.90628028495881, 0.16309774798358434, 0.43117374072844306, 0.05775077790792321, 0.13879855278613068, 0.14070106097825, 0.5736158916052064, 265125.47265914653, 0.0004531805525235957, 259050.1129506038, 698078.4397820155, 197599.1048408538, 1.5125231755590822e-06, 4.331188016724017e-06, 1.4966163843845297, 0.009831816587324828, 886854.7743982687]",13146235.92785938,5.35024786,2655185.11739339
"[30.148783965484963, 0.1065953084021089, 38.94150056376218, 3.461342247490564, 43.34269856098741, 0.7177054487871092, 0.7158418781115558, 0.03427744060928523, 0.6292522585842966, 0.5659768804837179, 0.8710668849394047, 157398.37925989283, 0.0005615296419329151, 760096.1665665332, 407783.8664365473, 469581.9154849758, 8.459895225784726e-06, 3.5415120665015623e-06, 1.5730962191420435, 0.0023928702128630944, 398095.633469328]",13165193.14734305,6.04379392,2655185.11739339
"[42.477051147302085, 0.3556448039160296, 69.61924835663706, 13.1868496379219, 95.20685156650772, 0.7446111094008081, 0.5710682331829503, 0.08728124411381807, 0.3769989617847186, 0.11276307180910186, 0.6203173483534123, 931001.0401036894, 0.0008619656221116057, 356591.5081653834, 39233.167067344846, 661355.7666691052, 3.240287141980958e-06, 5.681123417357554e-06, 4.074488275397712, 0.007494488826757188, 470861.03541828954]",1668360.86710613,6.32420588,1668360.86710613
"[49.33028475666912, 0.4091096912290328, 27.687222917870326, 47.85045404156245, 61.40044713480202, 0.7305384365014624, 0.9954652920530856, 0.050527614445883585, 0.7326335296556039, 0.7693788747265434, 0.7443702775463996, 379104.778843601, 0.0006839098683463315, 601694.2601886942, 348634.62646833435, 874089.1329912295, 9.145305724715642e-06, 5.535100017390299e-06, 4.131192184375594, 0.006991968693540815, 227669.23048154116]",763701.55410578,6.39030719,763701.55410578
"[14.918727677678786, 0.13259867863440958, 11.242633848897155, 8.97436535306521, 43.68932760075713, 0.9975233986733942, 0.5075185385461661, 0.02710135690890832, 0.025977179024207465, 0.5963171855317584, 0.8822145582149252, 295278.53346051375, 0.00019893055708486047, 328790.9200610708, 238414.25931342627, 452412.75336657587, 4.075375386562222e-06, 1.1503219515663605e-06, 2.6376318001947214, 0.002362567241486475, 522505.41763160675]",13165031.05926304,6.86797547,763701.55410578
