params,sse,elapsed_time_s,best_sse_so_far
"[17.169437970293384, 0.041762884820888614, 80.80178137191533, 31.693311547186223, 97.74072587582731, 0.9570487730943591, 0.29556483303164155, 0.08771748391734968, 0.9933948987217043, 0.05616152197810583, 0.01000147021559488, 753318.3691803578, 0.00045458510983211153, 61831.88265212585, 3318.1171916989406, 114176.1782931908, 8.740750281745985e-06, 9.301737133983096e-06, 1.2118714197723457, 0.009911421960821527, 386089.3939539651]",1519618940673402.8,0.39330101,1519618940673402.8
"[4.521970035005435, 0.0005029314174773086, 35.040007794468934, 49.995760058994875, 91.82923759685725, 0.6399824082846202, 0.47571893673516863, 0.09555035526392427, 0.9167880472513206, 0.23447980028754112, 0.14573594169646104, 765144.509339928, 0.0005377330267966776, 22797.66847983636, 117246.46731510384, 167618.83422523236, 9.028809151138286e-06, 4.788057281576421e-06, 4.297196356933538, 0.008994634794123643, 416022.78974328184]",2.4115382907896703e+20,0.4612999,1519618940673402.8
"[11.505965978027968, 0.1556140811727885, 57.87997886956908, 47.818897499047, 77.7408212345496, 0.7836301394022961, 0.4846205611191389, 0.09446295483075148, 0.6818335609555412, 0.046796245089144824, 0.017373012924708053, 724468.2054353621, 0.0003888231962050168, 94494.32439566494, 96033.3840453823, 290383.17464347475, 7.777636234481473e-06, 5.478751811430524e-06, 1.3013420382174679, 0.009996989845981578, 430131.2679768105]",99930302216036.7,0.53917241,99930302216036.7
"[3.9775660033992466, 0.19102767302881424, 49.40379390813136, 49.116523260327554, 92.23228094550424, 0.24323222096310648, 0.8561024400135946, 0.057478856428166664, 0.6404653788847477, 0.5738225685978338, 0.21323422217930205, 696186.6086980074, 0.00018916773924393786, 77854.56030535951, 90381.37801206758, 120236.82232457286, 5.328896682776715e-06, 9.559909352544224e-06, 2.475276907391823, 0.009950357292418995, 490704.363460587]",20661903438352.047,0.61878443,20661903438352.047
"[3.7024755730534613, 0.1790445928592178, 8.808506890964297, 40.863031363222944, 81.16411330896939, 0.3713707131866238, 0.46113020211748107, 0.08381623441809304, 0.8421745582571291, 0.5139570467172818, 0.9993327222838655, 807762.6015101991, 0.0007686612134836374, 112999.58392349802, 205890.72018045874, 243067.71822214843, 8.840503588733858e-06, 3.170545041836059e-06, 1.344649839072157, 0.009984290283674277, 438874.1270063734]",32885711312.26164,0.84567714,32885711312.26164
"[21.410846509276386, 0.24618458501220822, 88.85924587084259, 47.29151780679061, 89.17096028917177, 0.9985563368274296, 0.2891647773385456, 0.0951585853849256, 0.8645717427880043, 0.043703426260690965, 0.5900880617862463, 717689.2788956352, 0.0003995891252591531, 58421.54078899906, 144786.30108837638, 227112.38220634247, 5.870452924472787e-06, 6.01148182664396e-06, 2.89418682768232, 0.009815791265048172, 366921.74632607657]",22964595995.058563,1.24920058,22964595995.058563
"[12.523335514822536, 0.18014145492383415, 31.846301645728794, 49.917471428344086, 94.32795395163616, 0.06536820389727221, 0.5537334793326841, 0.09051454073152489, 0.9118691873041067, 0.2852385169936009, 0.6111503333564584, 766355.2145631298, 0.0005995093523533739, 147410.0054847919, 150424.22607658044, 142293.37540562762, 7.251900534481804e-06, 4.706717573242503e-06, 1.7877007009660701, 0.009954672914648998, 400308.41800285573]",41241842664.160645,1.49745679,22964595995.058563
"[16.817216018573234, 0.19297285485434384, 23.75739936013557, 49.865488622976855, 98.87741701391315, 0.9918581518457897, 0.5723546523101801, 0.08943598426109664, 0.9044916709154822, 0.45558222530268633, 0.8005820016769357, 628203.388674743, 0.0006421815544396133, 69435.92579826621, 134132.20064789185, 139783.6964125421, 6.627828975841699e-06, 7.175826165524121e-06, 1.023218031238652, 0.00916239684331682, 410296.3130814663]",2283040409.5046334,1.56266427,2283040409.5046334
"[19.15510197905397, 0.26689589949666026, 47.08277810917121, 49.82469575332613, 71.75945541089978, 0.7153510523849035, 0.3007351656980654, 0.09059349690059776, 0.764592676557804, 0.17514490639344776, 0.28752510307229534, 833439.1074906965, 0.00033244178382825073, 32715.464768948823, 102439.81967401163, 228707.6840361118, 4.403275287193952e-06, 7.525069685592711e-06, 0.5695692024262178, 0.00993020581879925, 362547.3157344161]",163812212.7017893,1.79604602,163812212.7017893
"[24.237032884864885, 0.1565544907702327, 80.0907694088315, 42.163793823682695, 77.99104506195708, 0.7661847116273467, 0.8308425908924455, 0.05797704477228392, 0.5921107517421641, 0.16827223708688221, 0.6628769057034563, 810748.5768734401, 0.0003109039037706693, 85235.36626431253, 95410.80532332484, 206850.18526623506, 4.383501807471036e-06, 7.128889709423113e-06, 1.0006366820558068, 0.009477825875521956, 482594.651241893]",11473735.84002371,2.39096165,11473735.84002371
