params,sse,elapsed_time_s,best_sse_so_far
"[46.92681375630637, 0.003323432739942753, 24.290182067119126, 45.57626276490808, 44.24907784913931, 0.1358637281166636, 0.9946920451393634, 0.001008418387470089, 0.546728407404427, 0.7349089069381677, 0.493606336039849, 711391.1502216567, 0.0008526881009513988, 539411.3898274074, 481052.92072975205, 360055.77436868125, 4.008403942446505e-07, 2.3554706358645386e-06, 2.611883353154713, 0.0007424080978546781, 882969.6617675433]",13639991.60371943,0.38593864,13639991.60371943
"[21.37485062285121, 0.007301743722839824, 90.16649995084254, 38.10337460276504, 22.411140721951718, 0.01859337144756779, 0.26256777849119206, 0.04546219863390388, 0.07346474042386814, 0.29170173336720906, 0.9999234405557957, 623325.1321896517, 0.0008580622890772312, 432087.2967792498, 456088.15344813804, 374878.4452605203, 1.7030344601592042e-06, 7.058996711051361e-06, 1.70607283964517, 0.001010310061880257, 773999.2587669746]",13635714.35167616,0.46540904,13635714.35167616
"[28.256498942315886, 0.0033813649909322538, 35.06807703878701, 9.101116230549977, 82.92655890178658, 0.8768884564842414, 0.983972236732607, 0.009860374699812848, 0.8418674901050145, 0.6150540060749903, 0.7334711125687128, 736636.4342833611, 0.0007155263265913236, 536547.1301975608, 410088.1459058078, 476416.4929796075, 2.999767731423987e-08, 5.412407525881036e-06, 1.6469657648429985, 0.0012733319814202957, 778783.5743383557]",13536889.48213693,0.52905321,13536889.48213693
"[47.07670658564691, 0.007531908683275627, 8.058159747958891, 19.157977378205683, 35.63298302830136, 0.038969868298471336, 0.6283176713006526, 0.059651750665719504, 0.11763163763059872, 0.5725983592779773, 0.9253830607089807, 811084.373441226, 0.0006950687178300262, 574728.4223992483, 539253.5518344849, 435078.5380534693, 1.2478130690854902e-06, 3.723130566828679e-06, 3.5417219247455667, 0.0005079916367304595, 729739.4355855854]",12285117.74282102,0.60314751,12285117.74282102
"[15.547148588371295, 0.0005443582517159077, 13.316645833907534, 44.749150224544195, 89.24033430423718, 0.35609009288288884, 0.9012023483312909, 0.03456789456022553, 0.20686134395534803, 0.5117754543939845, 0.47769498561477525, 718276.82796891, 0.0009992333182808713, 606696.3423670859, 475138.1927253322, 418467.20401181426, 1.966337410964773e-07, 2.9618792129737795e-06, 2.7875120077686386, 0.0006470827447211598, 813661.6200072626]",50417898176440.016,0.67494273,12285117.74282102
"[16.945205187669487, 0.008449171242930709, 46.955778688299574, 44.00140174749765, 54.292471353148414, 0.09534255213454651, 0.9204248777390635, 0.018717216047565308, 0.24900389078517277, 0.07126526354932883, 0.37090291558742244, 737120.6823283077, 0.0009103192041960672, 569205.7594746426, 418907.4892691007, 489596.7777665466, 3.5531519638497496e-07, 4.166961460491799e-06, 3.4275957285611436, 0.0005810358849901568, 674299.1150783503]",10499424.67836401,1.35754442,10499424.67836401
"[14.328796954925235, 0.04539403988633749, 11.663400373930795, 25.76898963490557, 53.71030991000929, 0.1752666066728495, 0.7047655283564904, 0.061679063208106615, 0.3636302591220722, 0.681499242690291, 0.1359999226837465, 687036.1256523068, 0.000998162073031183, 565238.1252264896, 416627.7487115565, 474283.63260900433, 2.554477813740963e-07, 1.4548704543744218e-06, 3.9566997336654364, 0.0007730684078690705, 768128.4439102251]",8510262.19485293,1.42973638,8510262.19485293
"[47.463064562804064, 0.2288771357000875, 48.286966409388, 44.509616361797626, 25.2481614856863, 0.08317985916169307, 0.8060655994078696, 0.006850812128414368, 0.013597787807572743, 0.609644673129889, 0.838000737168744, 688079.334867053, 0.0009860820286690746, 517641.917015369, 465799.0020383346, 421193.5579746899, 1.4018795279888193e-06, 3.3550329578481223e-06, 2.643719816153109, 0.0003202554307766687, 865358.6436429522]",13644785.47733033,1.59775925,8510262.19485293
"[27.757978261615232, 0.1072264893787504, 30.753065023096177, 11.780500600684185, 51.89304675198617, 0.6483993597066358, 0.5122398533074048, 0.0548799195055523, 0.2944720410579956, 0.6879379935257854, 0.2075169364531535, 703143.8785122454, 0.0007293906278241255, 472400.3014791638, 394306.2879501601, 417433.81750491064, 1.0996440677354274e-06, 2.418527544242242e-06, 2.733904920808267, 0.00011091211095704485, 750702.2556894831]",13644430.02710371,2.3204143,8510262.19485293
"[27.88937824016543, 0.2320207198685803, 2.6965336583518993, 49.78972550054289, 80.21761915616966, 0.42230800892549814, 0.6577698494165045, 0.051869108020249736, 0.06458798680579542, 0.30347417019383666, 0.6191121570141069, 746689.8276309505, 0.0007770416911268512, 585153.3821959827, 454048.67901195167, 481901.16636327276, 2.1346697193061605e-06, 1.644494074298309e-06, 3.300700580524835, 0.0009915906407674145, 716357.6541992459]",13400240.69349222,3.10742688,8510262.19485293
