params,sse,elapsed_time_s,best_sse_so_far
"[4.4661547243285415, 0.19133683412831395, 90.54414233331453, 22.057044881909313, 45.94567075587578, 0.8045036417811541, 0.8810957469696016, 0.05085396773160212, 0.7862180253107094, 0.8719348879336943, 0.8355999579489776, 814450.0446092087, 0.00012375358216444834, 111187.36403495884, 109998.04391735884, 968933.1599532142, 4.2066990433698086e-06, 1.6498261485410923e-06, 2.9640038693502953, 0.009606185890758987, 315762.2566526845]",92730114396.04887,1.00022888,92730114396.04887
"[18.90210839020987, 0.06431072935331243, 76.15299482423646, 36.10467652401414, 95.02052013586268, 0.2581691206985593, 0.011640078090781526, 0.041334132016107805, 0.7126204705973296, 0.6139619059792086, 0.40109920454385883, 719792.143077201, 0.0006199904375490909, 686190.741646605, 576030.2667337081, 912618.0128605771, 2.0072538984379953e-06, 5.638356463585612e-06, 2.9160985027044704, 0.0010370153376963705, 42489.11758469139]",12961285.57055517,1.08866715,12961285.57055517
"[20.549228771751313, 0.21181696903880495, 94.77336000945381, 47.28564676211177, 66.15883870197517, 0.3358853523367455, 0.2771461097212531, 0.011154748034148097, 0.2800469716315197, 0.8099559554692971, 0.38502681748155904, 592288.1392413876, 0.00032040388034408753, 957000.3058180491, 903682.8705998261, 872423.8354613369, 7.806446172694639e-06, 2.2897196597364805e-06, 2.245544937155313, 0.00195367667700391, 686502.3480242318]",12979526.1118486,1.17219901,12961285.57055517
"[35.72195382809291, 0.010876105061082796, 85.21763673057897, 25.61818015368374, 11.622252155878567, 0.4419589899491081, 0.7215750647205038, 0.00612519668947401, 0.0938722042489183, 0.4096586085918229, 0.15394621286975912, 37832.12735940059, 0.00036811557374168537, 663992.8725132103, 262519.9280497426, 289604.9635488024, 3.623256040066874e-06, 2.0047888285681337e-07, 4.9972740049461555, 0.002273997316475483, 15043.131978306777]",11266176.41900107,1.5964098,11266176.41900107
"[38.1398453802073, 0.20654001356997553, 70.87245452467086, 24.164160368251896, 23.319896942057685, 0.6480258242235082, 0.5876498177222977, 0.07886508203893829, 0.5768594906624402, 0.40472860239671116, 0.6333282305656063, 784872.3167921688, 0.0009368214035709045, 534721.7879421943, 609316.6713924973, 265106.86540516745, 1.0296619711943158e-06, 8.776076844796673e-06, 1.2034156808420153, 0.0035056916796651475, 847124.8565827766]",12979456.46495112,1.9458921,11266176.41900107
"[1.0989393620311438, 0.04692800610063208, 29.814189021997848, 37.752088711811815, 98.84877307574075, 0.921831608126379, 0.5665963567043734, 0.05569326528350503, 0.20271535738756974, 0.7448889076338423, 0.29722209988949966, 286360.5481399311, 0.0007411488298279729, 762692.5791776688, 453795.3226779867, 850124.4499081653, 5.564835387864461e-06, 1.5244355239793033e-06, 1.4154755974432889, 0.0058761393089210075, 570569.5070826585]",48565512.4132813,2.64760017,11266176.41900107
"[10.52902161149385, 0.3916422500762928, 82.0128909464092, 31.908485986403363, 80.66590773448239, 0.27515965327474673, 0.14240662125036804, 0.07103477031868086, 0.8325967356556377, 0.5077253459390321, 0.5981997899305421, 964848.9033981598, 0.0007102136517296176, 185272.90764111603, 652469.5242492417, 125589.02946342957, 8.262054465871505e-06, 1.3311797193578848e-06, 2.83761929927139, 0.008621343162960721, 165811.41927926277]",8848807.09548725,3.17311335,8848807.09548725
"[26.643788439009832, 0.4173822380502947, 63.62288478687318, 34.61371846635126, 59.0404124610384, 0.31572833060923583, 0.7602809043071451, 0.07462058494137536, 0.6055075776584081, 0.740594401719652, 0.5198595146506552, 956530.7235961783, 9.218672773438645e-05, 921802.2460850904, 859128.6134619077, 493402.2765595354, 3.967539576312924e-06, 3.1578736516351105e-07, 2.667056861544296, 0.0018681056981532421, 456628.7602983949]",12974653.04982102,3.48504257,8848807.09548725
"[34.58817095972953, 0.2382664458638579, 96.60933475671125, 19.8024543341013, 74.51967179273448, 0.9426463658204286, 0.45912817319094834, 0.04994484006471978, 0.8824052184018331, 0.09902084832594259, 0.9584889925787853, 559126.3891494231, 0.000465589574621591, 628453.8857467021, 418968.2495220696, 229851.91354347405, 7.084799203023191e-07, 7.515409509205689e-06, 0.5043847641341864, 0.0074361431379147015, 117588.89636988063]",12979196.63360337,4.20020103,8848807.09548725
"[7.156127791997806, 0.48739021872563226, 90.14008542592754, 24.57509756630359, 49.9528645538102, 0.10695471406992983, 0.31334500504382556, 0.018560313862954092, 0.8092429304857642, 0.4370958515887484, 0.1256840745088772, 822916.4997088569, 0.0007207442503082877, 116597.69652423888, 253643.39606036537, 731037.9902470764, 1.9686974126224276e-06, 4.356614172990059e-06, 3.1165851387021375, 0.007711468114890628, 294086.03203489963]",7915829.10265536,4.68637109,7915829.10265536
"[43.41739465871593, 0.48479516530917494, 57.10858391395029, 13.791775158600572, 56.41937121873178, 0.8669833297526277, 0.22274609283266694, 0.011687857028178233, 0.1105278104414069, 0.8732051562030723, 0.46921391950006286, 371649.2329259185, 0.0005145663442514292, 835137.3410649404, 249258.23596742976, 936169.2731270649, 2.5369148055498773e-06, 5.859112204665241e-06, 4.3357950942090975, 0.0021308829319182103, 824279.7424872112]",12983259.14066897,5.08774447,7915829.10265536
"[15.815574209638587, 0.20836679346229092, 76.19280256167448, 13.641492858375798, 52.73399358840877, 0.9135364617678535, 0.8376989086718512, 0.08087590499283442, 0.6312285139167212, 0.22887799810812282, 0.9303405471247526, 553064.4352102304, 0.0003385265776405023, 205099.2861685522, 490659.2153971754, 446484.1616801164, 1.7878403613721374e-06, 2.226804462922269e-06, 4.447321107812499, 0.0038442650551691487, 489357.54402259114]",3913459.00654671,5.43363333,3913459.00654671
"[35.113889041058954, 0.36056190755353434, 51.047218086785634, 33.29458329863725, 46.37943204997985, 0.9891586999132893, 0.14163618687355473, 0.07480266641382607, 0.4236317286254594, 0.18658569415723592, 0.1361114419459386, 663511.4904338252, 0.00036196503883657036, 132646.44585117346, 520443.4556784859, 357748.952444735, 4.118156669503049e-07, 7.563494795893778e-07, 2.356574969585313, 0.0006278863464456344, 404136.70333014295]",12979166.69306601,5.86466813,3913459.00654671
"[6.969024938169539, 0.2643560809729829, 23.88051813177095, 4.599748652163889, 16.137920395260345, 0.301781037801107, 0.5862022104946277, 0.0840022574430899, 0.6175698662399864, 0.3693696747502642, 0.47415945093292394, 269812.2443926225, 0.000857288040922298, 484495.4824124024, 747931.9988626542, 591534.1268546979, 1.0692979710445984e-06, 8.309258607436561e-06, 0.7405698969950505, 0.006981540087276287, 512186.6312154488]",12978850.68684587,6.5828681,3913459.00654671
"[22.95484048544597, 0.33345054445998495, 28.858110349736002, 30.822822379487835, 64.0605663615478, 0.21583689929140282, 0.7246825090397896, 0.02772210585430701, 0.7785413960255665, 0.9010151954172947, 0.2699396945007033, 932176.6569303697, 0.0005673136074577558, 163044.45418097102, 866796.713037526, 163760.5990385382, 5.191859570850634e-06, 7.762561324836438e-06, 4.270646325625675, 0.002670935041728412, 748093.4123070166]",717397.51085626,7.02570939,717397.51085626
"[48.400568594523605, 0.22760715459659614, 47.4300155681174, 44.16084710240476, 65.13594310508911, 0.08449397340636765, 0.8983927420004685, 0.03888678731294015, 0.8681332010325353, 0.4509801050041451, 0.8734452603748633, 801187.3020068065, 0.00017556266694726191, 286525.163146128, 810578.5596577718, 458873.3326495931, 2.524044119229106e-07, 2.1728458426966014e-06, 1.3984556736997402, 0.0012758881673745482, 357142.1957957184]",12978760.60846554,7.4455266,717397.51085626
"[23.201202059358277, 0.3226798132984621, 31.09274849577283, 30.159050065014416, 25.97307334137747, 0.5494455383521564, 0.5220865988383487, 0.015151174474180379, 0.03310756680519699, 0.6381769500460557, 0.35051975757504383, 416428.68280341197, 1.544955483799481e-05, 533674.6758307288, 890790.6622994947, 522684.2300484702, 5.158796734620328e-06, 2.6048799749525883e-06, 1.9970326325537011, 0.007674670820455668, 405499.73017123423]",12979505.75596084,8.15160012,717397.51085626
"[30.958121377039177, 0.41130764051002583, 42.45205335744037, 17.785225812268834, 82.86307401609153, 0.7140456640632735, 0.21374804181492268, 0.019841935667153227, 0.15638261688803934, 0.5612134543880065, 0.29789352674095476, 547281.7398801869, 0.0004127589832682746, 548888.4452909989, 387409.6569693396, 32846.650781037155, 4.323314957283216e-06, 1.303125440733219e-06, 0.6335257179398814, 0.008484922932435749, 539248.6310704749]",12979526.59089752,8.90291762,717397.51085626
"[27.609944079173246, 0.4886828206459255, 69.1282231296616, 22.987876531075983, 37.022637731657525, 0.9747830114861924, 0.5330876754778803, 0.09658777523856824, 0.11077270890270972, 0.5276107776562412, 0.9113057965236944, 619866.2459859567, 0.0005630377446340122, 107604.61394888452, 390989.97706212045, 262135.08295451797, 4.968731394686303e-06, 3.2298689673927694e-07, 4.455322786893014, 0.0011794785040767284, 381325.091115089]",12942404.45374514,9.63860416,717397.51085626
"[13.155461744421933, 0.129737146028177, 51.97634255481508, 30.007562438698717, 62.537643119128994, 0.8211942916749376, 0.6017534030745795, 0.043588873084856955, 0.5276524970312368, 0.30238982077988097, 0.3998598720136374, 443579.4525506638, 0.0009189633414462576, 510504.95168955205, 353405.67858593736, 44833.590288666805, 1.4375560183734855e-06, 5.846600118139718e-06, 4.852327040384662, 0.004647332531006504, 516779.1435746746]",587604.399586,10.41398644,587604.399586
"[13.032337803809671, 0.036719037017723166, 80.37315715671026, 41.28407790333608, 16.814336359953806, 0.7573330566592852, 0.15182470055729147, 0.08881616487835908, 0.18676178867150361, 0.6663217789065462, 0.08744385707872503, 822384.0420252789, 0.00021811051471192766, 622833.0807205085, 917152.1123055986, 591678.8482831421, 5.785334093908088e-06, 1.9050331478248623e-06, 1.5706151870411258, 0.007624883732938134, 226836.52641520477]",12822056.18904732,10.47789097,587604.399586
"[32.620646826753706, 0.02569044833449935, 58.804252233078245, 22.638121792011127, 70.02714052672688, 0.5884606639019299, 0.7329947218534645, 0.0547458465370011, 0.8193061884922584, 0.9842724579761388, 0.9637014432338149, 590920.3832589159, 0.00017455366938875017, 143296.80983976275, 548720.9397822982, 326770.7492102679, 1.3200486012803447e-06, 5.6347135108761104e-06, 4.028756223646976, 0.004097926725716191, 201763.14076715912]",9882017248063.527,11.20068526,587604.399586
"[38.3175338371673, 0.4729639420164688, 63.92525393114488, 35.36084955733544, 46.637882129312366, 0.5797496499164099, 0.3991413155877934, 0.034009826896622714, 0.196175077260049, 0.200636343837169, 0.8040295460642268, 700008.2096082193, 0.00034709321163281254, 359860.78586288966, 728462.6306897646, 125469.5009460658, 9.841126172229587e-06, 6.493478887025631e-06, 3.0181951616205858, 0.003432010293541354, 165921.83743683627]",12972240.84551075,11.94070888,587604.399586
"[29.291834862801537, 0.37816998456893774, 67.63450447526075, 29.367613724500064, 56.369128310084136, 0.4997585041751684, 0.8519497888626514, 0.08036831582532356, 0.2955295971637961, 0.3509330176448404, 0.47508801515175214, 621693.4926350939, 0.0008828293919475837, 519925.20131820865, 674058.409496534, 225449.42093088827, 2.557744086105754e-06, 7.211362315503907e-07, 2.5419332404586212, 0.0014899373376952494, 220659.1260127032]",12976102.7593099,12.71291709,587604.399586
"[16.490615373213387, 0.3316405067853834, 58.27360689055048, 23.98769699723807, 60.46440435396988, 0.07536132931795402, 0.5974267691347351, 0.07421113367755633, 0.1948283370598991, 0.6479532416539179, 0.8978636346262696, 984615.4462940482, 0.0001672247257519443, 374513.32432704075, 722435.8311378728, 131097.67855248656, 9.153506717481638e-06, 3.6840392280123813e-06, 4.859300291463468, 0.007589331727188955, 362897.5694258403]",63715477.57561129,13.4300549,587604.399586
"[15.696356993623834, 0.048141684179466904, 78.5004826390305, 37.73848097313539, 27.27456012053487, 0.05688627122499978, 0.8199060628073852, 0.07124678532629053, 0.7185347026323298, 0.7595060931630523, 0.37092893594657605, 887177.3071474927, 0.0008534920189908306, 433578.85965081793, 800114.1755806789, 258355.95803992916, 7.967978561095238e-06, 3.832002756116656e-06, 2.3748166098556727, 0.0008409461805815265, 331018.26009932795]",11573828.58543072,14.17324281,587604.399586
"[25.055835383241988, 0.46551766538706546, 62.5800235956045, 24.406353258246018, 70.23797911967365, 0.97396674324185, 0.1379650474070877, 0.002989409982321333, 0.8198096900846523, 0.9694916481585355, 0.11243197392181357, 850807.8841696419, 0.0008204219009968878, 294585.97528116975, 614833.961857677, 293406.44948718615, 9.004428188043638e-06, 7.258836206195859e-06, 0.9331189069587866, 0.0031141393082291286, 267252.863606957]",12979530.92655743,14.9517982,587604.399586
"[29.94574200040072, 0.02040276883956571, 56.293489370927674, 32.953906154714915, 61.89222612454003, 0.4573490299845007, 0.6124281728396287, 0.09648891407505686, 0.6615883701766218, 0.6444205993846632, 0.5058274130661313, 860675.301717349, 0.0004312232245391274, 343634.09457912063, 765474.8105014223, 134678.34026311617, 7.591558884437923e-06, 9.055731462106792e-06, 4.000028124647888, 0.007401598889688767, 283579.17263890017]",32939745106792.465,15.74688029,587604.399586
"[19.964797149922287, 0.48294759432056816, 54.04860928826692, 30.639523967530543, 78.75592691162382, 0.08770157966590751, 0.7753456212732879, 0.014321245587585962, 0.8737906313763895, 0.867925183458887, 0.5563839142878051, 826990.4891623161, 0.0001757024596860442, 460679.42626516015, 749727.4927375858, 140229.88550930258, 4.100278228304111e-06, 9.256162776160097e-06, 3.69776762097871, 0.008799865811672527, 432383.0322989483]",11737454.12615054,16.48414493,587604.399586
"[10.914861954171954, 0.1467290260917838, 66.66887431199393, 28.403932122937213, 80.48993281570864, 0.6713349463216475, 0.7352694514529704, 0.016177485285405996, 0.782127000320068, 0.6649796452177524, 0.02430130934711227, 181191.97691708803, 0.0009975820671778352, 415139.34333319956, 675051.4848949285, 62257.260356713465, 5.638461843061744e-06, 7.437440457294079e-07, 1.7133251089538613, 0.004085086835636828, 348600.46328466927]",12900506.98940559,17.23204136,587604.399586
"[17.502532456141143, 0.024021584844415023, 72.77628764392107, 33.49255365836047, 45.66911947839779, 0.5227979251645307, 0.4296167194495537, 0.031054873650055964, 0.18311205846009426, 0.7096595294396232, 0.6319054983326822, 871303.0700787695, 0.00013456981660496913, 285810.1501644224, 671900.7785130246, 921432.1327425743, 5.5908027788074465e-06, 6.682429714194715e-06, 3.261548626801271, 0.0013669792778624099, 460602.0013829149]",12826780.98892849,17.92958593,587604.399586
"[17.186408880206162, 0.36128677700930295, 63.823257943333665, 26.136434732068913, 69.06456269429135, 0.2913839069363846, 0.6057271916828564, 0.006798412079535048, 0.8160329112256443, 0.8941955095594993, 0.27111167656568225, 998393.3111753082, 0.0008724775910443233, 439356.702801558, 645217.4019391296, 218955.44217566968, 3.97943182058922e-06, 8.482808863403648e-06, 2.5477185338681165, 0.009008164013412145, 357005.1219631058]",12963130.77018199,18.70676827,587604.399586
"[19.644991369144208, 0.04480301571875106, 49.093601457265706, 30.07594644392524, 75.68519431227251, 0.4034784240494381, 0.8027777487533284, 0.08855865125702575, 0.07776254007100046, 0.9446606412819809, 0.110382121814647, 885003.7190778902, 5.0104432844259573e-05, 335662.5831435281, 701898.9176909046, 137598.07158628077, 1.996133101284227e-06, 3.0179259131878364e-07, 0.5436900208152728, 0.0011509877005081513, 412612.314372283]",12978063.23071805,19.4572928,587604.399586
"[10.871340732017966, 0.4512526077812234, 41.362551953347605, 31.72691070815484, 97.28387434371544, 0.617304272454438, 0.6937225532471205, 0.006850953951085286, 0.3929414922215462, 0.32786607105946386, 0.6160537802557177, 964127.331889895, 0.00026538401574304924, 420577.98670430173, 758592.3893673884, 43720.18005310887, 9.456586772618527e-07, 7.746239358261935e-06, 0.5243954784461771, 0.00892994437214341, 646581.5121186017]",12979518.14003291,20.19939804,587604.399586
