params,sse,elapsed_time_s,best_sse_so_far
"[14.532911977231, 0.09697072401056475, 87.38924686520515, 1.1192482020679964, 44.58485891943079, 0.4330714258023785, 0.729248386176011, 0.0934066723583368, 0.5707376303089524, 0.8193651469772336, 0.16737576120672126, 982997.8734465179, 8.902386305039839e-05, 660458.6062914184, 163543.59348967057, 24393.351235391223, 7.995929192968913e-07, 6.1623536346118464e-06, 3.573512093201431, 0.004370366027292305, 947455.8962618059]",13038256.45026389,0.99991965,13038256.45026389
"[26.923962165986662, 0.08854850017640849, 89.11540953277189, 2.718128088945888, 15.771082735398016, 0.5424837744443329, 0.44824951564540544, 0.018543475359043188, 0.4170947764012567, 0.07758038042579961, 0.18188083985255113, 351703.75279065396, 0.000725038103081633, 650952.1942396807, 669248.136244121, 80682.15793548807, 7.3474585693405686e-06, 5.625420920460021e-06, 1.0974330030714112, 0.009146215878552952, 842389.9786894101]",13165172.06330914,1.06898189,13038256.45026389
"[18.291722726496563, 0.0076397247936190755, 62.98727373314116, 20.833704948715347, 77.97255339517406, 0.4141725401227386, 0.32744992614990964, 0.05013395640171118, 0.4859410238465933, 0.9778622060807746, 0.3549867346650002, 276600.8011294876, 0.0005446797512274968, 809023.3139757077, 542611.3047528169, 485901.34416830266, 7.512777298991675e-06, 1.5565294458220256e-06, 1.7715105965878268, 0.0068547156647302395, 264392.8991129474]",11454545.20636998,1.34827995,11454545.20636998
"[8.237263807644823, 0.3509471533191376, 46.139203858533506, 33.97836292205864, 1.541804855116454, 0.8518878212156692, 0.16693555958871004, 0.08294548743544293, 0.2905819654166263, 0.9855619428256989, 0.8801924330120243, 239222.5913795132, 0.0009699440813789913, 566888.8754327116, 561630.9656802139, 705808.6837707327, 8.066336088900954e-06, 2.2327310433036074e-06, 4.873386369644636, 0.0046199562351339814, 97790.47591061199]",13103714.42994495,1.77981257,11454545.20636998
"[40.58930271719056, 0.04249442580639997, 53.26549141183136, 36.79390039827386, 21.33211392346047, 0.7095343968105661, 0.872493100165034, 0.06494997715612585, 0.046322468832009446, 0.6351298606491237, 0.37072542874374376, 944232.5541547051, 0.00021289529357247533, 140122.16551179125, 92285.45334362966, 241796.9063839891, 5.44932585561314e-06, 2.055643897576877e-06, 2.9910116921340566, 0.0056259305014510486, 504662.9393703046]",10262740.60161985,2.39189506,10262740.60161985
"[43.279656798534724, 0.266278388217264, 61.747195152715506, 39.75598062134688, 73.5723810597342, 0.5932849241817522, 0.04933002552660832, 0.09163518198796408, 0.5334727010687383, 0.5666696794958901, 0.5144168015585121, 154472.27379769075, 0.00018933054587822026, 842914.0515614308, 234702.58541561803, 60238.739387733745, 2.068866297781435e-06, 3.5781065385799714e-07, 4.945076660440698, 0.0020152242125191316, 341587.0026140215]",13122863.43443515,2.6036973,10262740.60161985
"[31.886120634597038, 0.157151637916103, 38.898087005332066, 13.906484620507404, 93.31322718167966, 0.2006939752296069, 0.5776959080303735, 0.041496968185223575, 0.14052287460450932, 0.026864185177701685, 0.054820307012341245, 516981.0413807371, 0.0009495963182606963, 370351.3144327448, 499734.28127422824, 555143.82026087, 7.841855731752487e-06, 2.8396180588668327e-06, 2.2223871800585524, 0.005418230124562019, 665121.9948495246]",8539404.49123577,2.74276376,8539404.49123577
"[13.371494838211522, 0.1949072393273045, 28.10564852388611, 23.15933696660732, 14.481946667679301, 0.24057424611766776, 0.07197113308621118, 0.09996837570058267, 0.25935404162148157, 0.25436988594177184, 0.9584705779349176, 790216.0678479815, 0.00044961419440010277, 348864.48778419936, 993083.4600378514, 441876.8709827786, 2.9046620576646843e-06, 7.487818064287279e-06, 1.1896147643730623, 0.005094362113374699, 133191.35788043795]",13163912.06518903,3.34301972,8539404.49123577
"[10.50011803446193, 0.07798571427331748, 16.553366549221852, 16.50866271718794, 85.39395581788013, 0.34862311014470443, 0.563678662206147, 0.02887156063516054, 0.5088390908763455, 0.8519751476038112, 0.1975525578433425, 914411.57827061, 0.0008709669666367015, 925471.6827040273, 946156.8136262659, 748559.8463746926, 9.773371019164116e-06, 1.5407029961986578e-07, 3.4726020861094655, 0.000619616417437656, 612239.2812538549]",12641609.72863357,4.0573976,8539404.49123577
"[7.594492087687381, 0.27591046292510735, 85.32040389859425, 8.034878933942766, 57.833050124554724, 0.03838934531666926, 0.8486986241690785, 0.0951085058575456, 0.9977831382668213, 0.8766530673168167, 0.77698944148499, 498974.25369095744, 0.00046051133372032984, 797393.9763812356, 850350.7021905837, 373518.6719532099, 5.19513955086319e-06, 9.38757104347174e-06, 1.5141650717776898, 0.0022359362016945825, 236110.56551277827]",13150155.85756302,4.76302028,8539404.49123577
"[27.326624987562788, 0.26917377647034474, 47.53505724371559, 33.91974295336378, 65.93164221290817, 0.3073529560436121, 0.4473941747242842, 0.06879453199546989, 0.279999846838162, 0.7327068351922696, 0.4938699904443451, 326802.72808465455, 8.380361843979406e-05, 401037.54021002725, 722954.6864643228, 897127.9164939879, 8.094223743371753e-06, 9.430053771364302e-06, 4.328280879537918, 0.007061260718338114, 761889.995666337]",10504592.17250489,5.45319581,8539404.49123577
"[30.673702971006236, 0.07607417067351846, 29.40936743900335, 31.060292674984964, 61.29973593255258, 0.7182262208043149, 0.669290182321732, 0.0689091701921955, 0.1195983628553947, 0.3864689683634611, 0.2782579998360106, 306705.585937028, 8.259207758936528e-05, 784156.0690332983, 146013.7396171183, 570016.6837978339, 1.8850092402129596e-06, 6.072992060473941e-07, 3.2323363144498236, 0.009520421827376491, 285648.1642669965]",8036358.21057837,5.51973629,8036358.21057837
"[32.10267703411535, 0.04346665874751865, 39.22542607246324, 13.937811429462707, 93.8031762356088, 0.7036878625650753, 0.8330007350235689, 0.09266630548107158, 0.5455278281744379, 0.48565339965934057, 0.15628171584983044, 516981.92354302626, 0.0006301797405509953, 370351.6709713425, 499734.93491887045, 555144.1161561582, 4.913281448361816e-06, 5.437069128066472e-06, 2.486983434869548, 0.009378752539059256, 665122.4723586146]",30054692.42394485,6.23398209,8036358.21057837
